#k, z, Conve11, Conve12, Conve13, Conve22, Conve23, Conve33, Produ11, Produ12, Produ13, Produ22, Produ23, Produ33, Tdiff11, Tdiff12, Tdiff13, Tdiff22, Tdiff23, Tdiff33, Pdiff11, Pdiff12, Pdiff13, Pdiff22, Pdiff23, Pdiff33, Vdiff11, Vdiff12, Vdiff13, Vdiff22, Vdiff23, Vdiff33, Pstra11, Pstra12, Pstra13, Pstra22, Pstra23, Pstra33, Dissi11, Dissi12, Dissi13, Dissi22, Dissi23, Dissi33, B11, B12, B13, B22, B23, B33
1, 8.295879e-04, -2.472175e-06, 4.858879e-09, 3.262823e-08, 5.623216e-08, -2.329598e-10, -3.572987e-10, 2.382876e-03, -2.718285e-07, -2.506850e-05, -7.962025e-08, 1.836513e-10, 1.412472e-10, 3.493163e-03, -1.104854e-06, -4.574699e-05, -9.483391e-05, 9.345240e-09, 5.174478e-07, -1.530589e-18, -6.911789e-19, -6.531786e+00, -2.114194e-18, -4.670320e-03, 8.347223e-01, 4.210469e+01, -1.301997e-02, -1.886303e-01, 7.614369e+00, 4.152808e-05, 6.967540e-03, 6.450663e-02, -3.627087e-04, 8.709567e+00, 3.562509e-01, 2.149891e-02, -8.382938e-01, 5.205571e+01, -1.084927e-02, -1.815549e-01, 8.062360e+00, -1.472335e-04, 5.944940e-03, -9.880641e+00, -2.534793e-03, 2.170634e+00, -9.183477e-02, 1.701736e-02, -2.548350e-03
2, 2.639493e-03, -5.078076e-05, 1.116181e-07, 9.742436e-07, 9.032523e-07, -6.660838e-09, -1.607436e-08, 4.393609e-02, -4.627830e-06, -7.512124e-04, -1.746744e-06, 4.407202e-09, 8.279236e-09, 7.180099e-02, -2.221781e-05, -1.363924e-03, -1.583874e-03, 2.934992e-07, 2.321350e-05, -4.828088e-18, -4.485886e-18, -8.132534e+00, -8.700722e-18, -6.395282e-03, 1.506041e+00, 5.310520e+01, -1.451274e-02, -5.600350e-01, 7.976272e+00, 1.092736e-04, 3.483781e-02, 1.348994e-01, -1.089587e-03, 8.328103e+00, 1.007318e+00, 6.361537e-03, -1.519305e+00, 5.202795e+01, -1.515863e-02, -3.821177e-01, 7.108677e+00, 7.917155e-05, 2.243680e-02, 1.327931e+00, -4.706562e-04, 1.553575e-02, 1.873326e+00, -3.338313e-06, -8.401957e-04
3, 4.777859e-03, -2.781904e-04, 6.095289e-07, 8.039210e-06, 4.593605e-06, -5.055238e-08, -1.939063e-07, 2.430465e-01, -2.333050e-05, -6.278977e-03, -9.176842e-06, 3.005925e-08, 1.203728e-07, 3.934021e-01, -1.131045e-04, -1.124144e-02, -8.046115e-03, 2.664152e-06, 2.789228e-04, -1.243444e-17, -2.900241e-18, -7.314297e+00, -1.187201e-17, -6.897749e-03, 2.271889e+00, 5.248634e+01, -1.199140e-02, -9.934771e-01, 6.081820e+00, 1.544248e-04, 8.753149e-02, 1.307439e-01, -1.862108e-03, 7.665294e+00, 1.628897e+00, 6.849040e-03, -2.300942e+00, 5.197075e+01, -1.356420e-02, -6.791797e-01, 6.173281e+00, 1.268010e-04, 6.021547e-02, 1.283066e+00, -4.263523e-04, 1.917086e-02, 1.529375e+00, -1.834074e-05, -1.457291e-03
4, 7.303384e-03, -9.269724e-04, 1.963380e-06, 3.681410e-05, 1.433368e-05, -2.102768e-07, -1.214250e-06, 8.464543e-01, -7.113364e-05, -2.906533e-02, -2.870542e-05, 1.015561e-07, 8.095278e-07, 1.311311e+00, -3.337195e-04, -5.140704e-02, -2.498586e-02, 1.411394e-05, 1.737471e-03, -1.754375e-17, -1.463673e-18, -6.169998e+00, -1.761829e-17, -7.615442e-03, 2.848850e+00, 5.069662e+01, -9.113362e-03, -1.473137e+00, 4.295189e+00, 1.532798e-04, 1.621218e-01, 2.182398e-02, -2.660685e-03, 6.733971e+00, 2.202637e+00, 7.551835e-03, -2.898830e+00, 5.169226e+01, -1.178691e-02, -1.022686e+00, 5.271781e+00, 1.571922e-04, 1.161197e-01, 1.184880e+00, -3.939523e-04, 3.301248e-02, 1.201016e+00, -5.309364e-05, -2.238891e-03
5, 1.028489e-02, -2.318391e-03, 4.552015e-06, 1.190060e-04, 3.363439e-05, -6.107289e-07, -5.117809e-06, 2.307633e+00, -1.592734e-04, -9.736949e-02, -6.731891e-05, 1.697177e-07, 3.535080e-06, 3.283941e+00, -6.592279e-04, -1.659764e-01, -5.832813e-02, 5.354737e-05, 7.277981e-03, -3.593791e-17, -5.963112e-18, -4.728628e+00, -2.406929e-17, -8.556667e-03, 3.194146e+00, 4.643432e+01, -5.844831e-03, -1.938433e+00, 2.676357e+00, 8.817117e-05, 2.501023e-01, -2.240438e-01, -3.452434e-03, 5.607278e+00, 2.717681e+00, 8.464572e-03, -3.267741e+00, 5.082722e+01, -9.805620e-03, -1.389314e+00, 4.430601e+00, 1.560931e-04, 1.871809e-01, 9.769487e-01, -3.146987e-04, 6.606613e-02, 9.050079e-01, -1.056889e-04, -3.386317e-03
6, 1.380293e-02, -4.670466e-03, 7.749536e-06, 2.992457e-04, 6.500832e-05, -1.343939e-06, -1.627719e-05, 5.359012e+00, -2.741607e-04, -2.644736e-01, -1.291979e-04, -1.686064e-07, 1.147543e-05, 6.636037e+00, -7.828253e-04, -4.172176e-01, -1.118201e-01, 1.545060e-04, 2.301463e-02, -4.120985e-17, -1.366095e-17, -3.080032e+00, -2.818926e-17, -9.780873e-03, 3.283699e+00, 3.823538e+01, -2.560536e-03, -2.279596e+00, 1.304006e+00, -3.528597e-05, 3.379140e-01, -6.365557e-01, -4.186024e-03, 4.435360e+00, 3.175895e+00, 9.625300e-03, -3.381357e+00, 4.893765e+01, -7.687177e-03, -1.729116e+00, 3.696909e+00, 1.154792e-04, 2.681307e-01, 6.608978e-01, -1.241175e-04, 1.228578e-01, 6.709785e-01, -1.506561e-04, -4.832396e-03
7, 1.795158e-02, -7.735894e-03, 8.344329e-06, 6.117958e-04, 1.090973e-04, -2.237918e-06, -4.145375e-05, 1.098552e+01, -3.424808e-04, -6.153527e-01, -2.113347e-04, -2.276182e-06, 2.961632e-05, 1.104454e+01, -1.184086e-04, -8.536818e-01, -1.847541e-01, 3.343621e-04, 5.841278e-02, -6.068822e-17, -2.688821e-17, -1.396664e+00, -3.285133e-17, -1.141717e-02, 3.121298e+00, 2.532287e+01, -1.138238e-04, -2.359816e+00, 2.636727e-01, -1.835777e-04, 4.093827e-01, -1.236031e+00, -4.794467e-03, 3.446077e+00, 3.595094e+00, 1.116579e-02, -3.241339e+00, 4.573322e+01, -5.626422e-03, -1.970991e+00, 3.138572e+00, 3.840956e-05, 3.529551e-01, 3.914145e-01, 2.488966e-04, 1.909408e-01, 5.351199e-01, -1.390442e-04, -5.130221e-03
8, 2.284046e-02, -1.046250e-02, -2.771306e-07, 1.038041e-03, 1.637989e-04, -2.470001e-06, -8.790715e-05, 2.014257e+01, -2.035982e-04, -1.261398e+00, -3.010724e-04, -9.217332e-06, 6.337151e-05, 1.501818e+01, 1.544776e-03, -1.449727e+00, -2.704258e-01, 4.895476e-04, 1.239184e-01, -6.219932e-17, -3.892286e-17, 5.874244e-02, -4.315125e-17, -1.361920e-02, 2.745032e+00, 8.766594e+00, 1.068533e-03, -2.077160e+00, -3.881178e-01, -3.036452e-04, 4.503187e-01, -2.024698e+00, -5.221764e-03, 2.914378e+00, 4.007164e+00, 1.331032e-02, -2.881803e+00, 4.139119e+01, -3.766320e-03, -2.046789e+00, 2.825605e+00, -6.013130e-05, 4.375089e-01, 5.219079e-01, 9.545439e-04, 2.305864e-01, 5.225507e-01, -6.958730e-05, 1.084340e-04
9, 2.859688e-02, -1.112088e-02, -2.462322e-05, 1.469917e-03, 2.209056e-04, -3.371377e-07, -1.600745e-04, 3.310690e+01, 3.535748e-04, -2.311204e+00, -3.791188e-04, -2.555865e-05, 1.157707e-04, 1.604807e+01, 3.462625e-03, -2.050102e+00, -3.535326e-01, 4.394065e-04, 2.265287e-01, -5.742206e-17, -3.447763e-17, 9.730731e-01, -4.423545e-17, -1.656070e-02, 2.224635e+00, -8.013707e+00, 1.914462e-03, -1.442147e+00, -6.719311e-01, -3.361534e-04, 4.532630e-01, -2.979046e+00, -5.464680e-03, 3.087338e+00, 4.447879e+00, 1.629041e-02, -2.363597e+00, 3.670832e+01, -1.974445e-03, -1.927242e+00, 2.792894e+00, -1.536433e-04, 5.220041e-01, 1.465010e+00, 2.265051e-03, 1.827297e-01, 6.289216e-01, -3.860864e-05, 1.910102e-02
10, 3.536819e-02, -8.191617e-03, -6.082104e-05, 1.721887e-03, 2.624201e-04, 5.924563e-06, -2.570153e-04, 4.866159e+01, 1.423185e-03, -3.813787e+00, -4.303625e-04, -5.490739e-05, 1.843271e-04, 1.197008e+01, 4.681521e-03, -2.387735e+00, -4.093759e-01, 2.736320e-04, 3.653817e-01, -1.479258e-17, -5.095750e-17, 1.094581e+00, -6.548581e-17, -2.037638e-02, 1.643877e+00, -2.045557e+01, 3.594684e-03, -6.109182e-01, -7.037931e-01, -2.902130e-04, 4.196581e-01, -4.047980e+00, -5.549519e-03, 4.072022e+00, 4.937685e+00, 2.018677e-02, -1.754973e+00, 3.276987e+01, -9.316033e-05, -1.647152e+00, 3.005424e+00, -2.192969e-04, 6.117972e-01, 3.366433e+00, 4.303852e-03, -4.079186e-04, 8.183984e-01, -4.772857e-05, 6.258796e-02
11, 4.332422e-02, -1.599408e-03, -8.810798e-05, 1.611509e-03, 2.670951e-04, 1.638332e-05, -3.725387e-04, 6.379489e+01, 2.784504e-03, -5.690667e+00, -4.535503e-04, -8.913150e-05, -4.528421e-04, 2.891096e+00, 5.087641e-03, -2.213256e+00, -4.144894e-01, 2.080756e-04, 5.304411e-01, 2.635967e-17, -6.190794e-17, 3.816896e-01, -5.225854e-17, -2.454618e-02, 1.071706e+00, -2.542746e+01, 5.616444e-03, 1.721232e-01, -6.451003e-01, -1.732745e-04, 3.578586e-01, -5.159319e+00, -5.422615e-03, 5.734230e+00, 5.459441e+00, 2.448517e-02, -1.104786e+00, 3.022713e+01, 1.609348e-03, -1.297427e+00, 3.358113e+00, -2.261654e-04, 7.151813e-01, 5.873672e+00, 6.544733e-03, -3.200648e-01, 1.041018e+00, 9.444666e-05, 1.399588e-01
12, 5.265970e-02, 6.684745e-03, -8.446534e-05, 1.074432e-03, 2.301194e-04, 2.975350e-05, -4.944375e-04, 7.462233e+01, 3.826038e-03, -7.732292e+00, -4.465226e-04, -1.533653e-04, 1.247062e-03, -8.137555e+00, 5.962349e-03, -1.465698e+00, -3.660263e-01, 9.336937e-05, 7.032278e-01, 6.057980e-17, -7.025630e-17, -9.145572e-01, -6.179952e-17, -2.708203e-02, 5.415960e-01, -2.315064e+01, 4.771274e-03, 6.969243e-01, -6.119536e-01, 7.855625e-05, 2.784579e-01, -6.231765e+00, -5.005248e-03, 7.686654e+00, 5.947873e+00, 2.738177e-02, -4.257633e-01, 2.880906e+01, 1.978469e-03, -9.843489e-01, 3.718602e+00, -1.376909e-04, 8.385205e-01, 8.286637e+00, 7.660407e-03, -7.456941e-01, 1.250615e+00, 4.262323e-04, 2.607395e-01
13, 6.359653e-02, 1.347031e-02, -4.378429e-05, 2.420422e-04, 1.850926e-04, 4.448836e-05, -5.989919e-04, 7.829723e+01, 3.860990e-03, -9.595743e+00, -3.745267e-04, -2.043211e-04, 3.671110e-04, -1.679938e+01, 7.109909e-03, -3.433634e-01, -2.900653e-01, -1.987930e-04, 8.536652e-01, 8.229094e-17, -7.025630e-17, -2.327538e+00, -7.936360e-17, -2.504990e-02, 5.976988e-02, -1.670223e+01, -6.428831e-04, 8.890746e-01, -6.212569e-01, 2.907208e-04, 1.906655e-01, -7.187785e+00, -4.491839e-03, 9.414038e+00, 6.306451e+00, 2.585055e-02, 2.958588e-01, 2.759894e+01, 4.529407e-05, -7.826992e-01, 3.983711e+00, -1.143859e-05, 9.815062e-01, 9.995422e+00, 5.834667e-03, -1.181075e+00, 1.410858e+00, 6.552009e-04, 4.194192e-01
14, 7.638577e-02, 1.641645e-02, 3.858686e-05, -6.199866e-04, 2.016300e-04, 5.340505e-05, -6.530021e-04, 7.450438e+01, 3.010847e-03, -1.098010e+01, -1.915510e-04, -3.266588e-04, 3.582831e-04, -2.024527e+01, 4.581558e-03, 7.957585e-01, -2.257682e-01, -3.439811e-05, 9.367163e-01, 3.201107e-17, -8.435093e-17, -3.388714e+00, -7.719519e-17, -1.773286e-02, -3.638642e-01, -9.690641e+00, -3.344446e-03, 8.184215e-01, -6.167369e-01, 1.370685e-04, 1.016928e-01, -7.966146e+00, -4.366848e-03, 1.048702e+01, 6.450800e+00, 1.853521e-02, 1.068314e+00, 2.579144e+01, -2.458934e-03, -7.125161e-01, 4.109395e+00, 1.528138e-05, 1.135721e+00, 1.079447e+01, 2.301459e-03, -1.554475e+00, 1.498507e+00, 5.096715e-04, 6.081493e-01
15, 9.130893e-02, 1.536443e-02, 9.817002e-05, -1.307059e-03, 3.024508e-04, 4.905208e-05, -6.212181e-04, 6.532250e+01, 2.858960e-03, -1.169228e+01, 6.154415e-05, -5.673518e-04, 2.862049e-04, -1.846706e+01, -7.481248e-04, 1.625945e+00, -1.953400e-01, 9.196695e-04, 8.995799e-01, -4.499439e-17, -9.183192e-17, -3.827523e+00, -6.049848e-17, -8.061097e-03, -6.909165e-01, -4.323508e+00, 3.963820e-04, 6.228289e-01, -5.502208e-01, -1.133769e-04, 1.798480e-02, -8.528796e+00, -4.996493e-03, 1.072441e+01, 6.352599e+00, 8.421025e-03, 1.861509e+00, 2.316571e+01, -3.479511e-03, -7.472027e-01, 4.099830e+00, -8.822372e-05, 1.287319e+00, 1.082206e+01, 8.920655e-04, -1.798108e+00, 1.506967e+00, 6.380400e-04, 8.017457e-01
16, 1.086783e-01, 1.161382e-02, 6.110084e-05, -1.708816e-03, 3.817064e-04, 4.513776e-05, -4.673451e-04, 5.376836e+01, 4.891282e-03, -1.170998e+01, 2.381025e-04, -1.250281e-03, 1.352301e-04, -1.351821e+01, 6.864292e-04, 1.994122e+00, -1.959841e-01, 3.198189e-06, 7.071765e-01, -9.486769e-17, -1.250085e-16, -3.626527e+00, -1.604619e-17, 3.144440e-03, -8.632828e-01, -1.096981e+00, 6.502277e-04, 4.162351e-01, -4.262043e-01, 1.319733e-04, -5.410759e-02, -8.855766e+00, -5.652600e-03, 1.020771e+01, 6.051011e+00, -2.178153e-03, 2.597274e+00, 1.998752e+01, -3.865484e-03, -8.394225e-01, 3.980427e+00, -2.458480e-04, 1.421479e+00, 1.029827e+01, 4.379723e-03, -1.877312e+00, 1.448252e+00, 5.188702e-05, 9.661835e-01
17, 1.288356e-01, 6.948900e-03, 1.908538e-05, -1.751692e-03, 4.223507e-04, 2.579427e-05, -1.885181e-04, 4.237798e+01, 7.824607e-03, -1.115396e+01, 3.139493e-04, -2.619519e-03, -1.163440e-04, -7.803893e+00, 5.985587e-03, 1.924564e+00, -2.102901e-01, -3.702742e-03, 3.760623e-01, -2.818926e-18, -1.368263e-16, -2.946007e+00, 4.770490e-17, 1.234203e-02, -8.455239e-01, 4.344058e-01, 1.164948e-03, 2.551634e-01, -2.900084e-01, 7.253103e-05, -1.084933e-01, -8.932422e+00, -7.103260e-03, 9.179535e+00, 5.623756e+00, -9.073556e-03, 3.171913e+00, 1.666388e+01, -3.509524e-03, -9.418540e-01, 3.776814e+00, -4.162607e-04, 1.525773e+00, 9.405242e+00, 1.136232e-02, -1.797094e+00, 1.346535e+00, -2.590786e-03, 1.068257e+00
18, 1.521493e-01, 2.887191e-03, -9.957916e-05, -1.525036e-03, 4.899721e-04, -3.303539e-05, 1.597118e-04, 3.260515e+01, 9.179724e-03, -1.022184e+01, 3.522397e-04, -3.679564e-03, -4.385565e-04, -2.987172e+00, 5.148554e-03, 1.555653e+00, -2.130453e-01, -6.159235e-03, -1.365973e-02, 5.838429e-17, -1.181780e-16, -2.019558e+00, 3.686287e-17, 8.048629e-03, -6.608448e-01, 9.376135e-01, 3.331186e-03, 1.467816e-01, -1.907652e-01, -3.062027e-04, -1.405160e-01, -8.743106e+00, -1.035158e-02, 7.922287e+00, 5.141745e+00, -3.778055e-03, 3.495996e+00, 1.352119e+01, -3.122796e-03, -1.017759e+00, 3.509209e+00, -4.875369e-04, 1.590873e+00, 8.288409e+00, 1.053026e-02, -1.597391e+00, 1.228587e+00, -5.353855e-03, 1.089504e+00
19, 1.790077e-01, 3.603766e-04, -3.823933e-05, -1.203401e-03, 4.050032e-04, -1.045888e-04, 4.691629e-04, 2.493405e+01, 8.560255e-03, -9.119019e+00, 3.086644e-04, -3.781752e-03, -7.236221e-04, 2.264828e-01, -3.135139e-03, 1.063221e+00, -1.910391e-01, -3.488631e-03, -3.481088e-01, 4.526544e-17, -1.087455e-16, -1.070006e+00, 7.231628e-17, -2.997846e-03, -3.913332e-01, 9.319807e-01, 3.137106e-03, 8.016076e-02, -1.331633e-01, -1.256541e-04, -1.493363e-01, -8.279467e+00, -1.053394e-02, 6.665563e+00, 4.645470e+00, 6.478982e-03, 3.531247e+00, 1.075925e+01, -2.852022e-03, -1.045898e+00, 3.201184e+00, -2.841271e-04, 1.609568e+00, 7.053437e+00, 9.185477e-04, -1.332979e+00, 1.119987e+00, -3.526186e-03, 1.031709e+00
20, 2.098103e-01, -1.268840e-03, 1.390422e-04, -7.460341e-04, 2.863408e-04, -4.764750e-05, 6.268616e-04, 1.924193e+01, 6.705394e-03, -8.006814e+00, 1.966875e-04, -3.626700e-03, -8.508101e-04, 1.887635e+00, -3.991506e-03, 5.929058e-01, -1.458736e-01, -2.769854e-03, -5.349962e-01, 4.607859e-18, -9.790346e-17, -2.588518e-01, 6.754580e-17, -4.817138e-03, -1.392640e-01, 7.346845e-01, -2.694708e-03, 4.278991e-02, -9.938878e-02, 5.565909e-04, -1.367093e-01, -7.573295e+00, -7.772365e-03, 5.543785e+00, 4.151791e+00, 7.215758e-03, 3.307911e+00, 8.453652e+00, -2.979895e-03, -1.021991e+00, 2.870353e+00, 7.456883e-05, 1.577810e+00, 5.838576e+00, -4.912332e-03, -1.063448e+00, 1.036086e+00, -3.468264e-03, 9.176533e-01
21, 2.449539e-01, -2.557474e-03, 2.203964e-04, -2.237218e-04, 1.927544e-04, 6.167917e-06, 5.989797e-04, 1.514097e+01, 4.774827e-03, -6.975488e+00, 4.049173e-05, -2.885083e-03, -7.882898e-04, 2.379220e+00, -6.154848e-03, 2.408349e-01, -9.150522e-02, 1.277864e-03, -5.514663e-01, 5.568733e-17, -5.963112e-17, 3.273660e-01, 1.138412e-17, 3.473760e-03, 2.355974e-02, 5.164801e-01, -1.359652e-04, 2.190569e-02, -7.610855e-02, -1.845574e-04, -1.086850e-01, -6.702267e+00, -5.284266e-03, 4.605878e+00, 3.666444e+00, -3.357947e-03, 2.910443e+00, 6.600503e+00, -1.230339e-03, -9.543708e-01, 2.530590e+00, 3.882555e-05, 1.496340e+00, 4.736454e+00, -5.790310e-03, -8.249090e-01, 9.680875e-01, -1.720957e-03, 7.761240e-01
22, 2.848143e-01, -2.322538e-03, 1.600272e-04, 9.583461e-05, -1.530429e-04, -1.960136e-05, 3.577563e-04, 1.215762e+01, 4.205672e-03, -6.049498e+00, -7.771649e-05, -2.650673e-03, 1.252368e-03, 2.195779e+00, -8.952962e-03, 2.151360e-02, -4.319687e-02, 6.716088e-03, -4.298068e-01, 6.216544e-17, -6.006480e-17, 6.756155e-01, -4.488597e-17, 1.438200e-02, 7.231186e-02, 3.349984e-01, -1.920215e-03, 1.203050e-02, -5.160340e-02, 2.764007e-05, -7.550189e-02, -5.770426e+00, 2.149103e-03, 3.845022e+00, 3.192372e+00, -1.529196e-02, 2.446648e+00, 5.142164e+00, 1.992470e-05, -8.577735e-01, 2.195212e+00, -1.443923e-04, 1.372187e+00, 3.778133e+00, -4.698354e-03, -6.376389e-01, 9.024346e-01, 3.347096e-03, 6.423588e-01
23, 3.297231e-01, -1.540043e-03, -1.064001e-04, 1.939303e-04, -1.644036e-04, 4.644908e-05, 8.686536e-05, 9.902188e+00, 2.604941e-03, -5.203819e+00, -3.477245e-05, -2.450973e-03, -2.003203e-03, 1.754609e+00, -1.930470e-03, -9.341248e-02, -1.777562e-03, 4.032561e-03, -2.533191e-01, -8.863353e-18, -1.192622e-17, 8.311857e-01, -4.044074e-17, 1.011994e-02, 3.687926e-02, 2.057165e-01, -5.347996e-04, 6.394915e-03, -3.377572e-02, -1.324485e-04, -4.528070e-02, -4.870703e+00, 6.014194e-03, 3.217052e+00, 2.736261e+00, -1.170714e-02, 2.004965e+00, 4.005823e+00, 2.044836e-04, -7.469372e-01, 1.872121e+00, -2.141802e-04, 1.218870e+00, 2.987528e+00, 6.055782e-03, -4.958559e-01, 8.287164e-01, 2.967210e-05, 5.222846e-01
24, 3.799401e-01, -1.319247e-03, -1.643712e-04, 2.658860e-04, -7.406560e-05, 5.426533e-05, -5.440152e-05, 8.101029e+00, 1.989849e-03, -4.431795e+00, 9.110951e-05, -1.307633e-03, -6.082177e-05, 1.288094e+00, 7.213360e-04, -1.359224e-01, 1.915042e-02, 1.882691e-03, -1.043766e-01, 4.057627e-17, -1.073360e-17, 8.583555e-01, -3.469447e-18, -7.676923e-04, -2.223903e-02, 1.249287e-01, 1.320731e-05, 3.925649e-03, -1.831287e-02, 5.268227e-05, -2.292100e-02, -4.059552e+00, 4.925374e-03, 2.681850e+00, 2.308289e+00, -1.000991e-03, 1.625407e+00, 3.124004e+00, -2.611669e-04, -6.340151e-01, 1.571158e+00, -1.045229e-04, 1.052702e+00, 2.331816e+00, 8.075304e-03, -3.898365e-01, 7.381343e-01, -1.090685e-03, 4.231617e-01
25, 4.356227e-01, -1.367064e-03, 1.578576e-05, 2.854222e-04, -2.602028e-05, 3.168294e-06, -8.571542e-05, 6.563990e+00, 3.301249e-04, -3.716702e+00, 8.409850e-05, 1.743487e-03, -7.492041e-06, 9.143348e-01, -3.218327e-03, -1.410842e-01, 3.318174e-02, 1.682406e-03, -1.164346e-02, 7.231628e-17, -2.482823e-17, 8.202135e-01, 5.637851e-18, -1.765780e-03, -6.123746e-02, 7.676472e-02, 1.225267e-03, 2.262024e-03, -7.198596e-03, -6.668077e-05, -9.186838e-03, -3.337236e+00, 3.790226e-03, 2.204290e+00, 1.911275e+00, -2.023271e-03, 1.307265e+00, 2.440710e+00, -5.739681e-04, -5.266513e-01, 1.298828e+00, 1.226724e-04, 8.885025e-01, 1.778510e+00, 2.685473e-03, -3.046542e-01, 6.385412e-01, -5.556800e-04, 3.367729e-01
26, 4.967933e-01, -8.368278e-04, -2.424263e-05, 1.872839e-04, -4.221238e-05, -1.164106e-05, -6.300977e-05, 5.210680e+00, -4.764207e-03, -3.059916e+00, 1.134291e-04, 5.533050e-03, -5.457831e-05, 6.731853e-01, 2.078563e-05, -1.349610e-01, 4.607540e-02, 8.210110e-05, 3.889123e-02, -1.195333e-17, -5.952270e-17, 7.669407e-01, -9.107298e-18, -2.050423e-03, -7.865746e-02, 4.602891e-02, -5.109545e-04, 1.221319e-03, 2.608494e-03, 1.545802e-04, -1.607039e-03, -2.687187e+00, 1.910592e-03, 1.768011e+00, 1.538989e+00, -2.574375e-03, 1.040468e+00, 1.907480e+00, -3.417625e-04, -4.284751e-01, 1.057769e+00, 1.255067e-04, 7.368004e-01, 1.336063e+00, -2.977779e-03, -2.304160e-01, 5.300592e-01, 1.031067e-03, 2.623026e-01
27, 5.633095e-01, -5.608240e-04, 5.277533e-05, 1.287165e-04, -2.045875e-04, -4.207045e-05, -1.005203e-04, 3.987501e+00, -6.658537e-03, -2.457895e+00, 6.947185e-05, 7.874487e-03, 3.128389e-05, 5.577326e-01, 3.157353e-03, -1.420299e-01, 6.604733e-02, -2.411131e-03, 7.931414e-02, -7.814387e-17, -1.940722e-17, 7.279443e-01, -3.968180e-17, -3.855207e-03, -8.610845e-02, 3.242757e-02, 2.173156e-04, 2.881328e-04, 8.422337e-03, -7.021575e-05, 2.855282e-03, -2.098796e+00, 4.862695e-03, 1.358902e+00, 1.193307e+00, -1.454311e-03, 8.129959e-01, 1.487293e+00, 4.286044e-04, -3.409412e-01, 8.467556e-01, 1.747344e-04, 6.033392e-01, 9.921333e-01, 1.097447e-03, -1.719782e-01, 4.212953e-01, -4.904166e-05, 2.058495e-01
28, 6.348400e-01, -4.939954e-04, 1.998642e-05, 1.581702e-04, -1.970550e-04, 1.419114e-05, -1.295774e-04, 2.873581e+00, -5.360821e-03, -1.904967e+00, 1.197243e-04, 8.544093e-03, 1.077599e-04, 5.473306e-01, 2.824834e-03, -1.595448e-01, 9.399441e-02, -3.294881e-03, 1.154138e-01, 2.710505e-18, 2.634611e-17, 7.097871e-01, -6.505213e-19, -1.399683e-03, -8.088585e-02, 2.495557e-02, 3.682171e-05, -2.302067e-04, 1.217157e-02, 5.548350e-06, 5.833350e-03, -1.567071e+00, 4.964036e-03, 9.725016e-01, 8.873050e-01, -4.446348e-03, 6.076767e-01, 1.156143e+00, 3.758174e-04, -2.637514e-01, 6.659019e-01, 1.538876e-04, 4.903715e-01, 7.231473e-01, 2.069067e-03, -1.188597e-01, 3.278859e-01, -7.593495e-04, 1.579038e-01
29, 7.108510e-01, -5.960797e-04, 1.093479e-05, 1.823559e-04, -7.144620e-05, 2.886191e-06, -1.479903e-04, 1.871489e+00, -4.217378e-03, -1.403232e+00, 1.218285e-04, 6.751993e-03, 1.253334e-04, 6.140996e-01, -2.655245e-04, -1.746831e-01, 1.185319e-01, -5.933959e-04, 1.572801e-01, -1.729302e-17, 2.710505e-17, 6.887695e-01, -1.951564e-18, 2.639568e-03, -6.651144e-02, 2.696400e-02, -1.100490e-04, -3.653471e-04, 1.598990e-02, -4.837957e-05, 8.227960e-03, -1.099241e+00, 4.826005e-03, 6.182078e-01, 6.293209e-01, -7.958632e-03, 4.213833e-01, 9.001339e-01, 6.145021e-04, -1.958535e-01, 5.169780e-01, 8.586175e-05, 3.986949e-01, 5.137735e-01, -3.923832e-04, -7.563231e-02, 2.470580e-01, 7.024059e-04, 1.219583e-01
30, 7.906069e-01, -6.054220e-04, -7.558749e-05, 1.381322e-04, -8.959910e-05, -1.760550e-05, -1.586813e-04, 1.020297e+00, -1.955848e-03, -9.529103e-01, 1.435924e-04, 3.831698e-03, 1.587748e-04, 7.305845e-01, -8.293967e-04, -1.694743e-01, 1.384349e-01, 1.343617e-04, 2.009721e-01, -6.207057e-18, 1.843144e-18, 6.106210e-01, -2.070826e-17, 4.421628e-03, -4.463607e-02, 3.738811e-02, -4.659811e-04, -2.804502e-04, 1.954163e-02, 4.795756e-05, 1.034200e-02, -7.125277e-01, 2.327440e-03, 3.332588e-01, 4.285115e-01, -7.895789e-03, 2.585273e-01, 7.107394e-01, 4.794290e-04, -1.350945e-01, 4.011768e-01, 3.611570e-05, 3.289387e-01, 3.656076e-01, -1.327628e-03, -4.382892e-02, 1.855445e-01, 5.213461e-04, 9.658404e-02
