#k, z, Conve11, Conve12, Conve13, Conve22, Conve23, Conve33, Produ11, Produ12, Produ13, Produ22, Produ23, Produ33, Tdiff11, Tdiff12, Tdiff13, Tdiff22, Tdiff23, Tdiff33, Pdiff11, Pdiff12, Pdiff13, Pdiff22, Pdiff23, Pdiff33, Vdiff11, Vdiff12, Vdiff13, Vdiff22, Vdiff23, Vdiff33, Pstra11, Pstra12, Pstra13, Pstra22, Pstra23, Pstra33, Dissi11, Dissi12, Dissi13, Dissi22, Dissi23, Dissi33, B11, B12, B13, B22, B23, B33
1, 8.295879e-04, -7.436403e-07, 1.461791e-08, 6.518568e-09, 2.187938e-08, 1.017637e-11, -3.830614e-12, 1.035555e-03, 4.918492e-08, -9.486174e-06, -1.637926e-08, 4.164145e-10, -1.633725e-12, 1.063835e-03, 5.367392e-07, -9.057009e-06, -3.123058e-05, 3.589254e-09, 4.976167e-09, -1.406922e-18, -1.700842e-18, -3.291487e+00, -1.694066e-19, -6.116045e-03, 5.115538e-01, 3.085730e+01, 7.681339e-03, -9.158132e-02, 5.710742e+00, -1.204541e-05, 2.991836e-03, 4.655653e-02, 1.679681e-04, 5.548880e+00, 2.376140e-01, 1.848730e-02, -5.177016e-01, 3.851649e+01, 1.182214e-02, -8.861687e-02, 6.390598e+00, -1.046280e-04, 2.540325e-03, -7.610526e+00, -3.972262e-03, 2.254410e+00, -4.422729e-01, 1.246385e-02, -5.696329e-03
2, 2.639493e-03, -1.594226e-05, 2.931802e-07, 2.013460e-07, 4.379095e-07, 4.830672e-10, -1.805085e-10, 1.920961e-02, 9.492090e-07, -2.901026e-04, -3.828438e-07, 1.272204e-08, -1.053027e-10, 2.283728e-02, 1.073668e-05, -2.795221e-04, -6.297620e-04, 8.092157e-08, 2.345199e-07, -3.718475e-18, -9.242824e-18, -2.185346e+00, -2.439455e-18, -7.053071e-03, 9.158108e-01, 3.894947e+01, 8.781132e-03, -2.755500e-01, 6.055875e+00, -3.414833e-05, 1.523382e-02, 1.162573e-01, 5.019572e-04, 4.138634e+00, 6.720114e-01, 7.864287e-03, -9.411975e-01, 3.850686e+01, 8.641510e-03, -1.889540e-01, 5.705685e+00, -1.861756e-05, 9.805305e-03, 6.009346e-01, 6.529716e-04, 1.866122e+00, 1.021571e+00, 7.957790e-04, -1.995794e-02
3, 4.777859e-03, -8.931319e-05, 1.454521e-06, 1.692189e-06, 2.452244e-06, 4.766583e-09, -2.751598e-09, 1.071974e-01, 4.972745e-06, -2.461355e-03, -2.238235e-06, 1.080351e-07, -5.918709e-10, 1.280436e-01, 5.683094e-05, -2.348438e-03, -3.540823e-03, 3.800156e-07, 3.635490e-06, -5.617523e-18, -1.382358e-17, 1.159927e+00, -5.312591e-18, -5.436246e-03, 1.348071e+00, 3.872261e+01, 7.534385e-03, -4.986622e-01, 4.749075e+00, -5.347742e-05, 3.904808e-02, 1.547620e-01, 8.459217e-04, 2.303179e+00, 1.064228e+00, 6.804413e-03, -1.415140e+00, 3.853932e+01, 7.959539e-03, -3.420124e-01, 4.991766e+00, -3.489342e-05, 2.684398e-02, 5.733816e-01, 4.811162e-04, 3.301645e+00, 8.179916e-01, 1.350066e-03, -5.486144e-02
4, 7.303384e-03, -3.087132e-04, 4.317863e-06, 7.991458e-06, 8.362068e-06, 2.499275e-08, -2.274899e-08, 3.777380e-01, 1.534317e-05, -1.155982e-02, -7.765408e-06, 5.104892e-07, 1.473435e-09, 4.430651e-01, 1.833574e-04, -1.108991e-02, -1.212872e-02, 4.453283e-07, 3.055488e-05, -8.531316e-18, -2.049142e-17, 5.360911e+00, -1.843144e-18, -3.573083e-03, 1.607448e+00, 3.814590e+01, 6.015015e-03, -7.637294e-01, 3.496166e+00, -6.383162e-05, 7.418048e-02, 1.535745e-01, 1.192302e-03, -8.898133e-02, 1.384544e+00, 5.475637e-03, -1.748885e+00, 3.857959e+01, 7.181180e-03, -5.291065e-01, 4.303975e+00, -5.036515e-05, 5.300021e-02, 5.409939e-01, 2.205190e-04, 5.014649e+00, 5.645899e-01, 1.890019e-03, -1.202262e-01
5, 1.028489e-02, -8.220065e-04, 9.556512e-06, 2.732978e-05, 2.165151e-05, 9.292382e-08, -1.273199e-07, 1.048176e+00, 3.406791e-05, -3.940490e-02, -2.021924e-05, 1.763624e-06, 3.287200e-08, 1.181892e+00, 4.478084e-04, -3.793449e-02, -3.158712e-02, -2.491428e-06, 1.733177e-04, -1.121472e-17, -2.905662e-17, 1.014559e+01, -4.662069e-18, -1.826055e-03, 1.653216e+00, 3.666563e+01, 4.128356e-03, -1.058367e+00, 2.339036e+00, -5.819145e-05, 1.182788e-01, 1.058811e-01, 1.532597e-03, -3.031780e+00, 1.599021e+00, 4.035297e-03, -1.897216e+00, 3.849813e+01, 6.245878e-03, -7.488768e-01, 3.649994e+00, -6.136901e-05, 8.789942e-02, 5.042706e-01, -1.126057e-04, 6.726958e+00, 2.564334e-01, 2.211598e-03, -2.134472e-01
6, 1.380293e-02, -1.820432e-03, 1.693983e-05, 7.498528e-05, 4.643769e-05, 2.765323e-07, -5.416053e-07, 2.500903e+00, 5.583850e-05, -1.094586e-01, -4.323617e-05, 5.016020e-06, 2.134429e-07, 2.625968e+00, 8.903782e-04, -1.041461e-01, -6.829491e-02, -1.610168e-05, 7.457601e-04, -8.632960e-18, -5.193328e-17, 1.470729e+01, 1.843144e-18, -7.167153e-04, 1.498422e+00, 3.342003e+01, 1.839571e-03, -1.346397e+00, 1.324431e+00, -3.236160e-05, 1.668079e-01, 9.569041e-03, 1.862401e-03, -6.324465e+00, 1.682907e+00, 2.744092e-03, -1.834695e+00, 3.807139e+01, 5.116054e-03, -9.882993e-01, 3.057012e+00, -6.455041e-05, 1.300991e-01, 4.868986e-01, -4.848054e-04, 7.811045e+00, -1.180588e-01, 2.048203e-03, -2.988179e-01
7, 1.795158e-02, -3.427132e-03, 2.440032e-05, 1.721122e-04, 8.579131e-05, 6.983501e-07, -1.868419e-06, 5.334641e+00, 5.655587e-05, -2.622975e-01, -7.907021e-05, 1.247060e-05, 9.187929e-07, 4.973068e+00, 1.468120e-03, -2.393505e-01, -1.276988e-01, -5.628244e-05, 2.599781e-03, -1.042189e-17, -6.808790e-17, 1.768671e+01, 1.463673e-17, -6.672392e-04, 1.248587e+00, 2.739744e+01, -7.017592e-04, -1.560977e+00, 5.046730e-01, 1.229054e-05, 2.133465e-01, -1.329772e-01, 2.177677e-03, -9.501456e+00, 1.640043e+00, 1.885963e-03, -1.579344e+00, 3.700813e+01, 3.808957e-03, -1.217226e+00, 2.567494e+00, -5.892222e-05, 1.773127e-01, 5.674670e-01, -8.327638e-04, 7.339679e+00, -5.506410e-01, 1.245426e-03, -2.921209e-01
8, 2.284046e-02, -5.444796e-03, 2.830573e-05, 3.346284e-04, 1.386730e-04, 1.528402e-06, -5.440934e-06, 1.033406e+01, -2.082680e-05, -5.586295e-01, -1.258481e-04, 2.799178e-05, 3.059766e-06, 7.989610e+00, 1.985825e-03, -4.665476e-01, -2.103733e-01, -1.513030e-04, 7.647884e-03, 2.209062e-18, -6.201636e-17, 1.760124e+01, 5.312591e-18, -1.533597e-03, 1.089415e+00, 1.797598e+01, -3.081412e-03, -1.613611e+00, -7.456508e-02, 7.175188e-05, 2.507018e-01, -3.191196e-01, 2.463632e-03, -1.187561e+01, 1.522299e+00, 1.625210e-03, -1.205405e+00, 3.508978e+01, 2.428821e-03, -1.388939e+00, 2.234523e+00, -4.570328e-05, 2.272654e-01, 8.961881e-01, -1.109909e-03, 4.475446e+00, -9.974270e-01, 8.422932e-05, -8.489764e-02
9, 2.859688e-02, -7.071544e-03, 2.721080e-05, 5.488033e-04, 1.963793e-04, 2.848569e-06, -1.375630e-05, 1.823179e+01, -2.750722e-04, -1.073753e+00, -1.749206e-04, 5.765838e-05, 8.425853e-06, 1.061430e+01, 2.104275e-03, -7.691873e-01, -3.069746e-01, -3.416024e-04, 1.954199e-02, 5.285486e-18, -9.107298e-17, 1.370681e+01, 1.138412e-17, -2.719653e-03, 1.188866e+00, 5.764121e+00, -4.716741e-03, -1.429782e+00, -3.990251e-01, 1.506796e-04, 2.727851e-01, -5.530435e-01, 2.701167e-03, -1.278312e+01, 1.429324e+00, 1.879668e-03, -8.244934e-01, 3.240892e+01, 1.146341e-03, -1.452982e+00, 2.103683e+00, -2.409387e-05, 2.792445e-01, 1.655318e+00, -1.359924e-03, -8.965978e-01, -1.380730e+00, -9.520042e-04, 3.774776e-01
10, 3.536819e-02, -6.947529e-03, 2.838471e-05, 7.459499e-04, 2.424198e-04, 4.203497e-06, -3.080223e-05, 2.917283e+01, -8.463717e-04, -1.876219e+00, -2.108301e-04, 1.091871e-04, 1.989314e-05, 1.101279e+01, 1.468339e-03, -1.057308e+00, -3.954395e-01, -6.559090e-04, 4.430821e-02, -5.339696e-18, -8.456777e-17, 6.702251e+00, 2.320193e-17, -3.670090e-03, 1.567459e+00, -6.890077e+00, -5.116880e-03, -1.002445e+00, -5.104313e-01, 2.629484e-04, 2.765112e-01, -8.493261e-01, 2.908498e-03, -1.194227e+01, 1.472172e+00, 2.413398e-03, -5.337822e-01, 2.951126e+01, 1.288535e-04, -1.379297e+00, 2.185454e+00, 1.481987e-05, 3.357352e-01, 2.941914e+00, -1.743654e-03, -7.797442e+00, -1.619606e+00, -1.559489e-03, 1.018812e+00
11, 4.332422e-02, -3.876585e-03, 4.948972e-05, 8.074671e-04, 2.619253e-04, 3.872085e-06, -6.169353e-05, 4.205252e+01, -1.899901e-03, -2.988110e+00, -2.173691e-04, 1.926690e-04, -4.057561e-05, 7.562649e+00, -7.141746e-05, -1.174173e+00, -4.465528e-01, -1.058218e-03, 9.018568e-02, -1.501620e-17, -9.714451e-17, -1.410576e+00, 1.127570e-17, -3.369175e-03, 2.058367e+00, -1.659082e+01, -4.080599e-03, -4.255667e-01, -5.033703e-01, 3.928177e-04, 2.624248e-01, -1.224870e+00, 3.094428e-03, -9.666262e+00, 1.712683e+00, 2.768663e-03, -3.640367e-01, 2.717601e+01, -4.960906e-04, -1.180799e+00, 2.436383e+00, 8.290861e-05, 4.027576e-01, 4.627343e+00, -2.510889e-03, -1.448470e+01, -1.674102e+00, -1.160023e-03, 1.644205e+00
12, 5.265970e-02, 2.068723e-03, 1.068107e-04, 6.222894e-04, 2.563085e-04, -1.382129e-06, -1.104225e-04, 5.430761e+01, -3.489618e-03, -4.353817e+00, -1.909457e-04, 2.632204e-04, 2.023561e-04, 3.609044e-01, -2.336782e-03, -9.714499e-01, -4.403983e-01, -1.454351e-03, 1.646472e-01, 1.761829e-17, -1.318390e-16, -8.287227e+00, 3.068292e-17, -9.463832e-04, 2.403304e+00, -2.077946e+01, -1.737808e-03, 1.338577e-01, -4.799710e-01, 4.425098e-04, 2.333604e-01, -1.680417e+00, 3.401625e-03, -6.733729e+00, 2.120107e+00, 2.082433e-03, -2.675995e-01, 2.586563e+01, -6.549372e-04, -9.167500e-01, 2.768488e+00, 1.568392e-04, 4.876529e-01, 6.340943e+00, -3.614457e-03, -1.929624e+01, -1.569197e+00, 2.319723e-04, 2.046372e+00
13, 6.359653e-02, 9.062581e-03, 1.872983e-04, 1.664642e-04, 2.380826e-04, -1.500591e-05, -1.745566e-04, 6.275052e+01, -5.160269e-03, -5.806643e+00, -1.533900e-04, 2.815537e-04, 1.123719e-04, -8.194262e+00, -5.007859e-03, -4.159871e-01, -3.832246e-01, -1.796311e-03, 2.664789e-01, 5.534852e-17, -1.422473e-16, -1.233369e+01, 2.108773e-17, 3.507038e-03, 2.402360e+00, -1.934082e+01, 1.264364e-03, 5.211721e-01, -4.910579e-01, 2.426773e-04, 1.922854e-01, -2.188483e+00, 4.262992e-03, -3.986371e+00, 2.579735e+00, -1.595361e-04, -1.507162e-01, 2.533419e+01, -2.796005e-04, -6.692110e-01, 3.085189e+00, 1.938292e-04, 5.950740e-01, 7.683705e+00, -4.548468e-03, -2.135247e+01, -1.380128e+00, 1.896599e-03, 2.115621e+00
14, 7.638577e-02, 1.433953e-02, 2.213411e-04, -4.667333e-04, 2.113842e-04, -3.876481e-05, -2.375521e-04, 6.518437e+01, -5.744487e-03, -7.128862e+00, -1.377643e-04, 7.906830e-05, 1.397498e-04, -1.471702e+01, -7.188433e-03, 3.620977e-01, -3.068832e-01, -1.884001e-03, 3.757337e-01, 9.310586e-18, -1.665335e-16, -1.325891e+01, 1.095044e-17, 8.264041e-03, 2.016958e+00, -1.441226e+01, 3.583660e-03, 6.744329e-01, -5.173548e-01, -1.820749e-04, 1.414482e-01, -2.702802e+00, 6.019546e-03, -1.947519e+00, 2.951823e+00, -3.731500e-03, 7.438206e-02, 2.484255e+01, 4.757650e-04, -5.053520e-01, 3.318329e+00, 1.844726e-04, 7.236738e-01, 8.495407e+00, -4.026821e-03, -2.079294e+01, -1.191093e+00, 2.399825e-03, 1.885225e+00
15, 9.130893e-02, 1.582318e-02, 1.394701e-04, -1.106752e-03, 1.944132e-04, -7.009190e-05, -2.657761e-04, 6.155083e+01, -4.360467e-03, -8.107691e+00, -1.305610e-04, -4.656688e-04, 1.228939e-04, -1.701250e+01, -7.164601e-03, 1.131409e+00, -2.481240e-01, -1.109308e-03, 4.507020e-01, 2.959872e-17, -1.500536e-16, -1.185516e+01, -2.694242e-17, 1.048927e-02, 1.377022e+00, -8.715756e+00, 4.214642e-03, 6.366195e-01, -5.085238e-01, -3.937095e-04, 8.351214e-02, -3.183250e+00, 8.195097e-03, -7.135454e-01, 3.142629e+00, -6.950926e-03, 4.463020e-01, 2.374964e+01, 1.245201e-03, -4.519850e-01, 3.441862e+00, 2.190262e-04, 8.657145e-01, 8.873861e+00, -4.999991e-04, -1.845527e+01, -1.056206e+00, 1.420725e-03, 1.492213e+00
16, 1.086783e-01, 1.342391e-02, 3.401412e-05, -1.569997e-03, 2.133918e-04, -9.334216e-05, -2.235544e-04, 5.366940e+01, -1.640647e-03, -8.612172e+00, -7.101289e-05, -1.353868e-03, 3.464406e-05, -1.513569e+01, -4.228528e-03, 1.679283e+00, -2.258678e-01, 6.361152e-04, 4.399567e-01, 2.778268e-17, -9.020562e-17, -9.294305e+00, -5.106592e-17, 8.449953e-03, 6.931646e-01, -4.079403e+00, 2.564149e-03, 5.011928e-01, -4.405781e-01, -2.531859e-04, 2.307874e-02, -3.611594e+00, 9.169811e-03, -1.031585e-01, 3.141751e+00, -7.692147e-03, 9.382109e-01, 2.186415e+01, 1.343145e-03, -4.957239e-01, 3.460628e+00, 3.413218e-04, 1.009734e+00, 8.965139e+00, 4.487626e-03, -1.533187e+01, -9.856074e-01, -4.611124e-04, 1.084935e+00
17, 1.288356e-01, 8.942156e-03, 6.209628e-05, -1.740814e-03, 2.375035e-04, -8.177497e-05, -1.001061e-04, 4.400734e+01, 1.460468e-03, -8.624867e+00, 3.840087e-05, -2.450078e-03, -1.140363e-04, -1.073600e+01, 6.945562e-04, 1.895220e+00, -2.370505e-01, 2.025066e-03, 3.107791e-01, 2.574980e-17, -6.505213e-17, -6.517734e+00, -5.778798e-17, 4.942356e-03, 1.419550e-01, -1.098438e+00, -1.157785e-03, 3.496419e-01, -3.337515e-01, 5.258507e-06, -3.366529e-02, -3.983451e+00, 8.087807e-03, 1.425908e-01, 3.006531e+00, -6.229927e-03, 1.472478e+00, 1.936175e+01, 3.014916e-04, -5.994133e-01, 3.392868e+00, 4.352997e-04, 1.143693e+00, 8.818751e+00, 8.721459e-03, -1.215399e+01, -9.573384e-01, -2.060850e-03, 7.478399e-01
18, 1.521493e-01, 4.449182e-03, 1.550464e-04, -1.628731e-03, 3.025340e-04, -2.253879e-05, 9.006924e-05, 3.459130e+01, 2.696987e-03, -8.226858e+00, 1.131305e-04, -3.352074e-03, -2.944321e-04, -5.766450e+00, 2.839168e-03, 1.784337e+00, -2.642366e-01, 1.574300e-03, 7.594368e-02, 3.236343e-17, -5.377643e-17, -4.050042e+00, -6.320899e-17, 3.399770e-03, -1.931265e-01, 4.323293e-01, -3.041023e-03, 2.241956e-01, -2.272353e-01, 4.873348e-05, -8.020016e-02, -4.286861e+00, 5.859108e-03, 2.417414e-01, 2.815171e+00, -3.898129e-03, 1.950678e+00, 1.654774e+01, -5.848493e-04, -7.196285e-01, 3.258754e+00, 4.270499e-04, 1.256666e+00, 8.418129e+00, 8.784043e-03, -9.305369e+00, -9.352444e-01, -2.631911e-03, 4.962452e-01
19, 1.790077e-01, 8.380296e-04, 1.051218e-04, -1.337891e-03, 4.901344e-04, 5.844708e-05, 3.065550e-04, 2.656637e+01, 6.032917e-04, -7.557066e+00, 1.175231e-04, -3.152549e-03, -4.937433e-04, -1.622829e+00, 1.812109e-04, 1.437566e+00, -2.881636e-01, -3.549283e-04, -2.060111e-01, 1.574804e-17, -5.204170e-17, -2.089711e+00, -3.241764e-17, 2.123833e-03, -3.217507e-01, 9.820661e-01, -1.478306e-03, 1.360708e-01, -1.482982e-01, -2.538908e-04, -1.109520e-01, -4.487355e+00, 5.295104e-03, 3.208628e-01, 2.622808e+00, -1.237777e-03, 2.285793e+00, 1.370955e+01, -1.595755e-04, -8.190958e-01, 3.074768e+00, 4.375785e-04, 1.339070e+00, 7.727859e+00, 4.655755e-03, -6.931844e+00, -8.887946e-01, -3.371338e-03, 3.072092e-01
20, 2.098103e-01, -1.579920e-03, -8.302419e-05, -9.380260e-04, 6.194274e-04, 9.798080e-05, 4.544308e-04, 2.027580e+01, -2.060064e-03, -6.765976e+00, 1.271576e-04, -8.689777e-04, -6.316502e-04, 1.094857e+00, -4.593507e-03, 9.793749e-01, -2.913351e-01, -6.711278e-04, -4.482035e-01, 3.908549e-17, -5.117434e-17, -6.416954e-01, -2.515349e-17, -3.473126e-03, -3.130782e-01, 1.002685e+00, 2.541559e-03, 7.944353e-02, -1.033403e-01, -4.518617e-04, -1.233616e-01, -4.536320e+00, 6.807684e-03, 4.100999e-01, 2.449656e+00, 3.196603e-03, 2.426253e+00, 1.106417e+01, 1.136079e-03, -8.745639e-01, 2.853142e+00, 4.583495e-04, 1.381942e+00, 6.774434e+00, 1.642618e-03, -5.063251e+00, -7.986536e-01, -2.824821e-03, 1.585816e-01
21, 2.449539e-01, -2.476466e-03, -1.395260e-04, -4.646190e-04, 6.520400e-04, 7.671370e-05, 4.986201e-04, 1.559850e+01, -2.690649e-03, -5.966959e+00, 2.556212e-04, 2.511044e-03, -6.503000e-04, 2.410354e+00, 2.156205e-03, 5.313166e-01, -2.558850e-01, 1.463717e-03, -5.695314e-01, 1.685934e-17, -4.163336e-17, 3.432871e-01, 1.301043e-17, -1.187015e-02, -2.509829e-01, 8.125275e-01, -2.042583e-03, 4.334510e-02, -8.306458e-02, 4.481451e-04, -1.173190e-01, -4.402900e+00, 7.947446e-03, 5.004405e-01, 2.285645e+00, 9.177593e-03, 2.371969e+00, 8.745688e+00, 9.940605e-04, -8.777605e-01, 2.601508e+00, 4.273114e-04, 1.378397e+00, 5.675273e+00, 4.515885e-03, -3.670344e+00, -6.552092e-01, 1.226322e-03, 5.458912e-02
